A,76
tileable,1
switch,4
module,1
architecture,12
for,113
homogeneous,2
3D,5
FPGAs,22
novel,9
synthesis,18
algorithm,19
reversible,10
circuits,19
Rulebased,2
optimization,4
of,164
On,4
the,42
Behavior,4
Substitutionbased,3
Reversible,12
Circuit,8
Synthesis,17
Algorithms,11
Investigation,4
and,113
Improvement,12
FPGABased,3
Model,4
Emulation,3
Quantum,17
reconfigurable,13
hardware,6
IP,4
address,2
lookup,4
cyclebased,4
logic,11
Moving,3
forward,3
nonsearch,3
based,28
method,17
toward,3
efficient,15
CNOTbased,3
quantum,18
circuit,6
algorithms,9
Reducing,8
reconfiguration,2
time,4
computing,8
systems,17
in,90
integrated,7
temporal,4
partitioning,3
physical,7
design,24
framework,3
Reconfigurable,2
Functional,1
Unit,2
an,8
Adaptive,2
Dynamic,4
Extensible,2
Processor,2
Neutralizing,1
a,27
designforhardwaretrust,1
technique,8
LatchBased,1
Structure,2
High,4
Resolution,2
SelfReference,1
Technique,2
Hardware,3
Trojan,4
Detection,3
Algebraic,3
Characterization,3
CNOTBased,3
Circuits,7
with,17
its,3
Applications,4
on,38
Logic,6
Cellular,1
learning,5
automata,4
evolutionary,2
CLAEC,2
intrinsic,1
evolution,1
Improving,6
Latency,2
by,15
Gate,5
Exchanging,2
Multidomain,2
clock,4
skew,2
schedulingaware,2
register,2
placement,9
to,47
optimize,2
distribution,5
network,6
An,28
heterogeneous,1
functional,1
unit,2
adaptive,3
dynamic,2
extensible,3
processor,3
Parallel,4
implementation,3
cellular,3
FPGA,9
Switch,1
Box,1
Architecture,2
Mitigate,1
Bridging,1
Short,2
Faults,1
SRAMBased,1
speed,4
Serpent,1
hierarchical,5
layout,2
generation,6
Fast,3
TransformationBased,2
Algorithm,14
Evaluation,10
Thorough,3
Set,3
Metrics,4
SharedPPRM,2
MemoryEfficient,2
Representation,2
Boolean,3
Functions,2
power,19
consumption,5
routing,15
Implementation,2
VMAP,2
Variation,2
MapAware,2
Placement,5
Leakage,2
Power,21
Reduction,6
Efficient,10
Analytical,3
Approach,6
PathBased,2
Buffer,2
Insertion,5
Multilevel,2
buffer,7
block,2
planning,12
insertion,3
large,5
Geometrybased,2
signal,3
shifting,2
oneway,6
computation,6
measurement,6
patterns,4
Extracting,2
from,6
Performance,5
Timing,5
Yield,6
Enhancement,4
using,34
HighwayonChip,2
Planning,3
Design,8
space,1
exploration,1
coarse,1
grain,1
accelerator,1
Congestion,6
Prediction,7
Metric,3
Definition,3
Routing,9
Estimation,4
stepwise,1
refinement,1
floorplanning,2
designs,4
OWQS,2
OneWay,3
Computation,4
Simulator,2
process,5
variation,4
effect,2
multiple,3
configurations,2
decoderbased,1
box,2
mitigate,1
soft,2
errors,2
SRAMbased,2
congestion,15
reduction,14
contour,3
plotting,3
high,4
performance,10
DESlike,1
neural,3
approach,12
problem,1
Reconfiguration,2
Time,1
Aging,2
Mitigation,2
Considering,4
Delay,6
Temperature,2
GOWQS,2
Graphbased,2
simulator,2
Soft,2
protection,4
active,3
authentication,1
Acceleration,1
STON,1
Comparing,1
Proteins,1
model,4
estimating,1
leakage,2
resources,2
Simultaneous,4
Sizing,2
Skew,2
Scheduling,4
Statistical,4
Proposing,1
estimate,1
reduce,3
crosstalk,1
after,2
VLSI,3
implementing,1
cipher,1
true,2
prediction,9
routers,4
intelligence,2
interconfiguration,2
memory,2
usage,6
improvement,12
Using,23
Kohonen,3
map,3
regular,1
Exact,2
NQubit,2
Diagonal,3
Ring,2
Gates,7
into,2
Clifford,2
T,2
FPGAbased,1
Matsuoka,1
parameters,1
tuning,1
area,3
delay,3
fault,3
tolerance,2
TSV,3
resource,4
input,1
pad,1
replication,1
Chip,2
master,4
methodology,13
improve,7
closure,5
complexity,2
management,4
ultra,2
chips,2
MultiObjective,3
Evolutionary,2
NonTree,2
Clock,4
Uncertainty,2
Method,5
Estimate,1
Crosstalk,1
Incorporating,1
Scheme,4
Physical,2
Retiming,2
Shortcut,2
Rectilinear,1
selforganising,1
networks,2
Indexes,2
Decomposition,1
Hermitian,2
MultipleControlled,1
Pauli,1
Z,1
Targeting,1
Improve,5
Pattern,1
Cost,2
Improved,9
timing,5
early,2
floorplacement,2
flow,5
QuantumLogic,1
architectures,4
under,3
bitstream,1
compression,2
modifying,1
yield,5
utilizing,1
enhanced,1
abstract,1
only,1
chip,3
net,1
ordering,1
librarybased,2
study,5
efficiency,1
detection,8
pathdelay,1
fingerprinting,1
netlist,3
modifications,1
static,4
compilation,1
retiming,1
graphbased,1
analyze,1
fluxbalanced,2
pathways,2
metabolic,2
Mitigating,1
decoding,1
configuration,2
bits,1
boxes,1
Oneway,1
computer,2
simulation,2
fast,4
multigigabit,2
switching,3
metroonchip,2
routability,2
system,12
parallel,4
analysis,6
predictability,2
highwaysonchip,2
Prototyping,1
globally,1
asynchronous,2
locally,1
synchronous,3
commercial,1
hostindependent,2
coprocessor,2
speech,2
coding,2
heuristic,1
level,1
decimal,2
arithmetic,1
SystemC,1
hybrid,5
hardwaresoftware,1
EFMEthernet,1
New,4
Resource,2
Manager,1
Enhance,1
Quality,1
Service,1
VoIP,1
Systems,12
Locationbased,1
scheduling,2
challenges,1
Big,1
Data,1
Mobile,1
Cloud,1
Computing,1
response,1
bandwidth,1
allocation,4
converged,1
EPON,1
WiMAX,1
ICN,1
2006,1
Sessions,1
Table,4
contents,3
overview,1
microgrid,3
methods,2
factors,2
involved,1
AC,7
field,7
data,1
at,3
arbitrary,2
liftoff,2
distance,2
size,2
long,2
surfacebreaking,1
cracks,7
ferrous,1
metals,6
Thinskin,1
interaction,3
arbitraryshape,1
inducer,1
ferromagnetic,1
densitybased,1
fuzzy,4
clustering,1
nondestructive,1
defects,2
materials,3
alignment,1
sizing,6
surface,5
antennatheory,1
modeling,1
inclined,1
lightning,3
return,2
stroke,2
channels,1
comprehensive,1
break,1
points,1
finding,1
expert,1
coordination,1
wavelet,1
reconstruction,1
fatigue,1
crack,2
depth,1
profile,3
signals,1
Frequencydomain,1
ground,3
electrodes,1
buried,2
ionized,1
soil,1
when,2
subjected,1
surge,1
currents,1
MoMAOM,1
Analysis,6
rectangular,2
openended,3
waveguides,1
shape,1
Output,2
waveguide,3
probe,3
scanning,1
nonzero,1
Risk,1
special,1
online,1
transient,3
instability,1
thinwire,3
penetrating,1
radar,1
target,2
MoMFDTD,1
Optimal,5
signaladaptive,1
maximum,1
likelihood,1
filter,3
enhancement,3
eddy,1
current,2
Cscan,1
images,2
electromagnetic,1
channel,1
electric,3
integral,2
equation,2
domain,2
Timedomain,1
MoM,1
structures,2
above,2
halfspace,1
media,1
complextime,1
Greens,1
functions,2
bandlimited,1
quadratic,1
Bspline,1
basis,1
MBPE,1
accelerate,1
solving,1
EFIE,1
used,2
numerical,1
suitability,1
induction,4
coils,1
magnetic,1
array,3
location,2
substrate,1
Framework,1
Large,2
Distribution,8
Networks,3
Decentralized,1
Cooperative,2
Control,14
Strategy,3
Microsources,1
Stabilizing,1
Autonomous,1
VSCBased,1
Microgrids,8
TwoStage,1
Optimization,4
Energy,9
Loss,2
Minimization,1
Microgrid,3
Based,3
Smart,3
Management,5
PHEVs,1
Independent,2
distributed,2
profit,1
both,1
utility,1
DG,4
investors,1
Introducing,1
Novel,8
DC,7
Flow,6
With,2
Reactive,1
Considerations,2
multistage,1
fuel,4
cost,2
minimization,1
VSCbased,1
considering,3
stability,3
frequency,3
voltage,3
constraints,1
optimum,1
renewable,1
energy,2
reliability,1
indices,2
System,3
Stability,3
Feedback,2
Modeling,3
Including,1
HVDC,2
Transmission,1
Links,1
LEMP,1
effects,1
complex,1
wire,1
located,1
perfectly,1
conducting,1
Differential,2
Evolution,3
SecurityConstrained,1
Reserve,1
Credible,1
Contingencies,1
optimal,2
loadshedding,2
scheme,1
during,3
contingency,3
situations,1
metaheuristics,2
application,4
AHP,1
transformer,1
internal,1
incipient,1
impulse,1
test,1
Synchronization,1
Robust,3
Theory,3
Allocation,2
SVC,1
Genetic,2
Continuation,1
Policy,1
LMP,2
Calculation,2
Emission,2
Nucleolus,1
Suitable,1
Source,1
Converters,3
Load,4
Generation,1
Voltage,4
Determination,2
Operation,2
Units,3
IoT,1
Grids,1
Transient,1
GridConnected,4
SquirrelCage,1
Induction,2
Generators,1
Plugging,1
Mode,1
Distributed,2
site,1
through,1
techno,1
economical,1
multiobjective,1
gridconnected,1
northwest,1
Irancase,1
mean,1
variance,1
probabilistic,1
DCOPF,1
TPEM,1
ParallelConnected,1
PV,3
swings,1
damping,1
control,6
UPFC,1
SMES,1
direct,1
Lyapunov,1
RotorSpeed,1
Dual,1
StatorWinding,1
GeneratorBased,1
Wind,3
Farms,1
By,1
ControlWindings,1
Oriented,1
Ongrid,1
offgrid,1
operation,3
multiinput,1
singleoutput,1
DCDC,1
converter,1
cell,3
Three,1
Phase,1
Asymmetrical,1
FourWire,1
Interconnected,1
ACDC,1
Hybrid,4
Modified,1
UIPC,1
Optimum,1
PID,1
controller,3
AVR,1
intelligent,1
Utilization,1
Hierarchy,1
Process,1
ranking,2
Internet,1
IoE,1
Simple,1
Fuel,1
Cell,1
SplittingBased,1
SWIPT,1
Decoding,1
Distance,1
Protection,1
Bulk,1
Effects,1
Interfaced,1
Offshore,2
photovoltaic,1
connected,1
Experimental,1
Development,1
Arc,2
Discharge,2
Impulse,1
Test,1
Acoustic,1
diagnoses,1
corona,1
surfaces,1
insulators,1
fractional,1
order,2
proportionalintegral,1
load,4
sharing,2
between,3
DGs,2
parallelconnected,1
inverter,1
GA,1
strategy,3
microgrids,2
Instantaneous,1
compensate,1
reactive,1
harmonics,1
Fuzzy,3
ARTmap,1
determination,1
partial,1
discharge,1
transformers,1
Nonlinear,1
State,2
Bidirectional,1
Interlink,1
Heuristic,1
Network,1
Restoration,1
Elimination,1
islanded,1
units,2
PEM,1
microturbine,1
Droop,1
Cooperation,2
Flywheel,1
Battery,2
Storage,2
Islanded,1
Green,1
Island,1
Blue,1
Concept,1
Penetration,1
Renewable,1
Sources,1
TechnoEconomic,1
Environmental,1
Encompassing,1
DRRs,1
Hub,1
Paradigm,1
Subject,2
Alleviate,1
Operational,1
Costs,1
CHPBased,1
Thermal,1
Electrical,1
Restructured,1
Environment,1
Farm,1
HVdc,1
Link,1
Home,1
solar,1
realtime,1
prices,1
The,3
condition,1
isolated,2
Complete,1
simultaneously,1
STATCOM,1
variable,2
length,1
genetic,1
Application,3
discrete,1
steadystate,1
SoftThreshold,1
Wavelet,1
DeNoising,1
Single,1
Across,1
Static,1
Gap,1
Optimized,1
Controller,2
MPPT,1
Rapidly,1
Changing,1
Atmospheric,1
Conditions,1
EVPHEV,1
bidirectional,1
battery,1
chargers,1
cascaded,1
motors,2
UPQC,1
Digital,3
studies,1
random,1
Iranian,1
standard,1
400,1
kV,1
lines,1
Harvesting,1
Communication,1
Presence,1
Helper,1
new,4
gridfeeding,1
converters,1
solid,1
oxide,1
cells,1
Economic,1
wind,6
CAES,1
biomass,1
storage,1
Index,3
Predict,1
Instability,1
Point,2
PMUbased,1
Author,1
index,1
content,1
Committees,2
Thechnical,1
program,1
committees,1
IPAPS,1
2019,1
Authors,1
term,2
forecasting,1
turbine,1
applications,1
linear,2
Long,1
variations,1
type,1
Combined,1
supplying,1
unbalanced,1
loads,3
weighting,1
security,3
analytical,1
hierarchy,1
combination,1
quality,1
smoothing,1
farms,2
rotorinertia,1
adequate,1
assessment,3
output,1
simplified,1
DFIGbased,1
farm,1
participating,1
stochastic,1
reserve,1
electricity,1
market,1
agents,2
restructured,1
Reflexbased,1
vehicle,1
charging,1
station,1
grid,2
support,1
functionality,1
VAR,2
compensators,1
enhancing,1
motor,2
cascade,1
Stochastic,1
twostage,1
reliabilitybased,1
Security,4
Constrained,1
Commitment,1
smart,1
environment,1
